Part1,Part2,Part3,Part4,Part5
mc20_13TeV,701025,Sh_2214_lllvjj_Int,PHYSLITE,p6266,FS,0.00272,sherpa2214
mc20_13TeV,701030,Sh_2214_llvvjj_os_Int,PHYSLITE,p6266,FS,0.00401,sherpa2214
mc20_13TeV,701035,Sh_2214_llvvjj_ss_Int,PHYSLITE,p6266,FS,0.0031,sherpa2214
mc20_13TeV,701040,Sh_2214_llll,PHYSLITE,p6266,FS,1.1,sherpa2214
mc20_13TeV,701045,Sh_2214_lllv,PHYSLITE,p6266,FS,3.76,sherpa2214
mc20_13TeV,701050,Sh_2214_llvv_os,PHYSLITE,p6266,FS,9.43,sherpa2214
mc20_13TeV,701055,Sh_2214_llvv_ss,PHYSLITE,p6266,FS,0.0222,sherpa2214
mc20_13TeV,701060,Sh_2214_lvvv,PHYSLITE,p6266,FS,2.41,sherpa2214
mc20_13TeV,701065,Sh_2214_vvvv,PHYSLITE,p6266,FS,0.452,sherpa2214
mc20_13TeV,701085,Sh_2214_ZqqZll,PHYSLITE,p6266,FS,1.67,sherpa2214
mc20_13TeV,701090,Sh_2214_ZbbZll,PHYSLITE,p6266,FS,0.468,sherpa2214
mc20_13TeV,701095,Sh_2214_ZqqZvv,PHYSLITE,p6266,FS,3.3,sherpa2214
mc20_13TeV,701100,Sh_2214_ZbbZvv,PHYSLITE,p6266,FS,0.927,sherpa2214
mc20_13TeV,701105,Sh_2214_WqqZll,PHYSLITE,p6266,FS,3.33,sherpa2214
mc20_13TeV,701110,Sh_2214_WqqZvv,PHYSLITE,p6266,FS,6.59,sherpa2214
mc20_13TeV,701115,Sh_2214_WlvZqq,PHYSLITE,p6266,FS,8.64,sherpa2214
mc20_13TeV,701120,Sh_2214_WlvZbb,PHYSLITE,p6266,FS,2.43,sherpa2214
mc20_13TeV,701125,Sh_2214_WlvWqq,PHYSLITE,p6266,FS,48.2,sherpa2214
